campaign_id,campaign_name,platform,month,impressions,clicks,conversions,spend,revenue_generated,roas
804809,Flipkart Campaign 4808,Instagram,2025-12,519506,36425,2505,177736,3479445,19.58
804810,Flipkart Campaign 4809,Instagram,2025-09,411943,2216,3429,285938,4900041,17.14
804811,Flipkart Campaign 4810,Facebook,2025-02,40623,32020,2721,339020,3376761,9.96
804812,Flipkart Campaign 4811,Facebook,2024-10,108395,30278,778,196173,1424518,7.26
804813,Flipkart Campaign 4812,Facebook,2024-07,222526,1019,222,99670,444000,4.45
804814,Flipkart Campaign 4813,Instagram,2025-09,36960,3352,2042,388118,2074672,5.35
804815,Flipkart Campaign 4814,Instagram,2024-05,689479,34707,2071,164605,2410644,14.65
804816,Flipkart Campaign 4815,Facebook,2024-10,249227,26258,3417,131655,4971735,37.76
804817,Flipkart Campaign 4816,Instagram,2024-12,648441,20955,1119,59702,1225305,20.52
804818,Flipkart Campaign 4817,Google,2025-09,429338,24396,391,303049,641240,2.12
804819,Flipkart Campaign 4818,Facebook,2024-03,370084,11751,2066,233786,4028700,17.23
804820,Flipkart Campaign 4819,Google,2024-11,26194,38513,2218,266179,4615658,17.34
804821,Flipkart Campaign 4820,Facebook,2025-10,450987,8262,2727,319092,5134941,16.09
804822,Flipkart Campaign 4821,Google,2025-09,153153,20297,2644,151760,4682524,30.85
804823,Flipkart Campaign 4822,Google,2024-04,792510,20864,2866,268271,2748494,10.25
804824,Flipkart Campaign 4823,Facebook,2025-05,499462,10794,1548,53136,3178044,59.81
804825,Flipkart Campaign 4824,Facebook,2025-02,427492,36905,2032,93033,2275840,24.46
804826,Flipkart Campaign 4825,Google,2024-02,610985,4172,219,252846,432525,1.71
804827,Flipkart Campaign 4826,Facebook,2025-03,497083,30827,1519,120122,1699761,14.15
804828,Flipkart Campaign 4827,Instagram,2025-09,207222,6391,1338,113121,2718816,24.03
804829,Flipkart Campaign 4828,Facebook,2025-05,341113,28923,1046,211883,1320052,6.23
804830,Flipkart Campaign 4829,Instagram,2025-06,671774,36934,2131,218949,3283871,15.0
804831,Flipkart Campaign 4830,Google,2025-10,598468,7647,591,395326,591000,1.49
804832,Flipkart Campaign 4831,Facebook,2024-09,732876,33513,1127,393604,1516942,3.85
804833,Flipkart Campaign 4832,Instagram,2025-12,147257,26998,3348,196268,4516452,23.01
804834,Flipkart Campaign 4833,Instagram,2025-06,497761,32409,1086,135857,1448724,10.66
804835,Flipkart Campaign 4834,Facebook,2025-06,55493,7226,3449,295406,3987044,13.5
804836,Flipkart Campaign 4835,Instagram,2024-04,572335,32124,1987,115038,4178661,36.32
804837,Flipkart Campaign 4836,Facebook,2024-08,414474,7639,1650,398481,1527900,3.83
804838,Flipkart Campaign 4837,Instagram,2025-11,148206,11504,314,359328,498004,1.39
804839,Flipkart Campaign 4838,Instagram,2025-06,437875,27527,2220,142079,2375400,16.72
804840,Flipkart Campaign 4839,Instagram,2025-06,161811,12208,1832,159897,2896392,18.11
804841,Flipkart Campaign 4840,Instagram,2024-02,38607,11793,237,201785,429444,2.13
804842,Flipkart Campaign 4841,Instagram,2025-04,556211,12837,3247,245441,6380355,26.0
804843,Flipkart Campaign 4842,Instagram,2024-07,117976,19382,2518,330711,4884920,14.77
804844,Flipkart Campaign 4843,Facebook,2025-01,791353,6525,1058,254805,1115132,4.38
804845,Flipkart Campaign 4844,Google,2025-04,30111,25953,299,394259,640757,1.63
804846,Flipkart Campaign 4845,Google,2025-11,232313,9402,3440,185414,5111840,27.57
804847,Flipkart Campaign 4846,Google,2025-03,452190,31299,2231,145423,2255541,15.51
804848,Flipkart Campaign 4847,Facebook,2024-03,523084,8017,2532,192580,4848780,25.18
804849,Flipkart Campaign 4848,Facebook,2024-08,518141,15722,3485,396786,5893135,14.85
804850,Flipkart Campaign 4849,Instagram,2025-10,36604,29786,163,110357,218746,1.98
804851,Flipkart Campaign 4850,Facebook,2024-04,384298,21987,1717,290323,1730736,5.96
804852,Flipkart Campaign 4851,Facebook,2024-09,664540,7814,1416,167321,2439768,14.58
804853,Flipkart Campaign 4852,Instagram,2024-10,111470,26533,380,283318,707180,2.5
804854,Flipkart Campaign 4853,Instagram,2024-02,615691,14295,3134,95044,4879638,51.34
804855,Flipkart Campaign 4854,Facebook,2025-06,217139,24725,2563,97251,4259706,43.8
804856,Flipkart Campaign 4855,Facebook,2025-02,576085,5955,2197,396764,3091179,7.79
804857,Flipkart Campaign 4856,Instagram,2025-01,82557,37972,3078,305003,5374188,17.62
804858,Flipkart Campaign 4857,Facebook,2025-10,120713,25210,1304,85318,1444832,16.93
804859,Flipkart Campaign 4858,Facebook,2024-06,340573,11046,2322,373912,2946618,7.88
804860,Flipkart Campaign 4859,Facebook,2024-07,485859,30363,1892,207982,3821840,18.38
804861,Flipkart Campaign 4860,Facebook,2024-03,564488,22666,1832,107590,1668952,15.51
804862,Flipkart Campaign 4861,Instagram,2024-09,86567,14879,1746,306811,2055042,6.7
804863,Flipkart Campaign 4862,Facebook,2025-03,711150,37121,736,348146,1447712,4.16
804864,Flipkart Campaign 4863,Google,2024-09,516984,25137,1123,273224,1578938,5.78
804865,Flipkart Campaign 4864,Google,2024-08,547355,10551,2994,256025,6583806,25.72
804866,Flipkart Campaign 4865,Google,2024-07,44557,6901,808,187551,1446320,7.71
804867,Flipkart Campaign 4866,Facebook,2024-07,263980,38008,2042,273750,3981900,14.55
804868,Flipkart Campaign 4867,Google,2025-08,291285,16891,347,168682,479207,2.84
804869,Flipkart Campaign 4868,Instagram,2025-12,458060,32314,2624,52844,4466048,84.51
804870,Flipkart Campaign 4869,Facebook,2025-05,258759,19537,188,371713,341408,0.92
804871,Flipkart Campaign 4870,Google,2024-10,39486,15888,2786,314099,3189970,10.16
804872,Flipkart Campaign 4871,Instagram,2024-03,355313,14775,824,218732,1184912,5.42
804873,Flipkart Campaign 4872,Instagram,2024-11,565453,33459,1984,172565,2366912,13.72
804874,Flipkart Campaign 4873,Google,2024-10,535230,18657,1477,34256,1791601,52.3
804875,Flipkart Campaign 4874,Facebook,2024-04,202044,38798,140,367648,238000,0.65
804876,Flipkart Campaign 4875,Instagram,2024-12,355970,13118,2591,236374,4039369,17.09
804877,Flipkart Campaign 4876,Google,2025-06,716452,38390,2284,350002,2288568,6.54
804878,Flipkart Campaign 4877,Facebook,2024-04,569784,9504,1960,168011,2289280,13.63
804879,Flipkart Campaign 4878,Facebook,2025-09,188251,33941,1379,336640,1646526,4.89
804880,Flipkart Campaign 4879,Instagram,2025-04,144780,4273,188,83356,392544,4.71
804881,Flipkart Campaign 4880,Facebook,2024-03,442166,11423,723,173588,1031721,5.94
804882,Flipkart Campaign 4881,Facebook,2024-03,82385,10809,1961,243959,3416062,14.0
804883,Flipkart Campaign 4882,Facebook,2025-06,301540,25407,729,81693,1151091,14.09
804884,Flipkart Campaign 4883,Google,2025-10,685664,25830,1484,269881,2482732,9.2
804885,Flipkart Campaign 4884,Facebook,2024-05,764029,29514,3320,208618,6105480,29.27
804886,Flipkart Campaign 4885,Facebook,2024-11,748841,18969,2331,259282,2995335,11.55
804887,Flipkart Campaign 4886,Facebook,2025-06,686649,30623,2089,269791,3100076,11.49
804888,Flipkart Campaign 4887,Google,2024-11,267498,19961,2794,35775,4769358,133.32
804889,Flipkart Campaign 4888,Facebook,2024-08,658942,2048,275,311744,286000,0.92
804890,Flipkart Campaign 4889,Instagram,2025-07,355223,17839,3309,134936,6356589,47.11
804891,Flipkart Campaign 4890,Instagram,2025-12,297407,39882,1190,344772,1913520,5.55
804892,Flipkart Campaign 4891,Facebook,2024-07,525907,27355,1482,67475,1403454,20.8
804893,Flipkart Campaign 4892,Facebook,2025-11,576910,10109,498,124051,760446,6.13
804894,Flipkart Campaign 4893,Instagram,2025-03,471623,13363,3052,56047,3427396,61.15
804895,Flipkart Campaign 4894,Google,2025-12,665628,22321,724,323138,1118580,3.46
804896,Flipkart Campaign 4895,Facebook,2025-09,617208,38510,1876,313098,1712788,5.47
804897,Flipkart Campaign 4896,Instagram,2024-04,549277,23498,1211,101767,2137415,21.0
804898,Flipkart Campaign 4897,Instagram,2025-11,797171,7596,1248,283318,1285440,4.54
804899,Flipkart Campaign 4898,Facebook,2025-02,701194,27568,2399,287187,2907588,10.12
804900,Flipkart Campaign 4899,Google,2025-02,643163,13748,2174,244084,2191392,8.98
804901,Flipkart Campaign 4900,Google,2024-08,211707,38490,142,276418,199936,0.72
804902,Flipkart Campaign 4901,Google,2024-07,156943,24758,2961,365802,3301515,9.03
804903,Flipkart Campaign 4902,Facebook,2025-07,786175,32916,1148,113942,1425816,12.51
804904,Flipkart Campaign 4903,Instagram,2024-09,586703,34978,2795,296667,4424485,14.91
804905,Flipkart Campaign 4904,Instagram,2024-06,585846,23617,2002,49326,2738736,55.52
804906,Flipkart Campaign 4905,Google,2025-08,401483,33472,2482,117199,4271522,36.45
804907,Flipkart Campaign 4906,Facebook,2025-01,743311,3210,590,343448,604160,1.76
804908,Flipkart Campaign 4907,Instagram,2024-12,253153,33511,1722,172031,2837856,16.5
804909,Flipkart Campaign 4908,Facebook,2025-02,385142,29946,305,213104,287920,1.35
804910,Flipkart Campaign 4909,Instagram,2025-01,339816,7701,2495,281639,5047385,17.92
804911,Flipkart Campaign 4910,Instagram,2025-08,687617,4047,1124,373945,1639916,4.39
804912,Flipkart Campaign 4911,Facebook,2025-08,412142,27756,3359,248602,5367682,21.59
804913,Flipkart Campaign 4912,Instagram,2025-09,565040,38257,1426,117657,2573930,21.88
804914,Flipkart Campaign 4913,Google,2025-07,421467,26292,2657,137871,4357480,31.61
804915,Flipkart Campaign 4914,Facebook,2025-04,591551,13994,1984,327616,4150528,12.67
804916,Flipkart Campaign 4915,Facebook,2025-02,696884,29062,1393,333900,3007487,9.01
804917,Flipkart Campaign 4916,Instagram,2024-03,415933,2415,3425,390226,5387525,13.81
804918,Flipkart Campaign 4917,Facebook,2025-04,379479,8198,3168,377408,5686560,15.07
804919,Flipkart Campaign 4918,Google,2024-02,620578,30032,964,112559,1502876,13.35
804920,Flipkart Campaign 4919,Instagram,2024-01,381798,16027,3305,320855,4458445,13.9
804921,Flipkart Campaign 4920,Facebook,2024-09,346261,32199,1212,183307,1650744,9.01
804922,Flipkart Campaign 4921,Google,2025-08,346039,21275,2342,388719,4117236,10.59
804923,Flipkart Campaign 4922,Instagram,2025-11,64913,12923,3077,65464,5363211,81.93
804924,Flipkart Campaign 4923,Google,2024-12,396861,34138,2697,210926,3028731,14.36
804925,Flipkart Campaign 4924,Facebook,2025-07,795279,38667,1020,174028,1203600,6.92
804926,Flipkart Campaign 4925,Instagram,2025-03,212674,21190,2417,139092,4029139,28.97
804927,Flipkart Campaign 4926,Instagram,2024-07,178186,10756,1288,68368,2340296,34.23
804928,Flipkart Campaign 4927,Facebook,2024-03,494081,18570,2724,151152,3475824,23.0
804929,Flipkart Campaign 4928,Google,2025-05,417931,21285,1653,36032,3530808,97.99
804930,Flipkart Campaign 4929,Google,2024-02,508152,24914,1836,130750,1845180,14.11
804931,Flipkart Campaign 4930,Facebook,2024-10,624905,37072,1571,102380,2174264,21.24
804932,Flipkart Campaign 4931,Instagram,2024-10,760629,23994,873,123905,1645605,13.28
804933,Flipkart Campaign 4932,Facebook,2025-06,734522,11469,822,289164,1297116,4.49
804934,Flipkart Campaign 4933,Instagram,2024-04,280350,27949,568,341469,606624,1.78
804935,Flipkart Campaign 4934,Instagram,2025-11,423543,38503,1370,149178,1717980,11.52
804936,Flipkart Campaign 4935,Facebook,2024-11,775924,16285,841,387026,1825811,4.72
804937,Flipkart Campaign 4936,Google,2025-08,208339,22179,1174,310024,2135506,6.89
804938,Flipkart Campaign 4937,Instagram,2024-08,757026,4040,1305,145115,2565630,17.68
804939,Flipkart Campaign 4938,Google,2024-09,428153,28549,1663,310280,3217905,10.37
804940,Flipkart Campaign 4939,Google,2024-07,543919,38401,2393,246343,4103995,16.66
804941,Flipkart Campaign 4940,Google,2024-10,298640,21662,706,348129,1352696,3.89
804942,Flipkart Campaign 4941,Google,2024-06,345809,11000,358,264183,632228,2.39
804943,Flipkart Campaign 4942,Instagram,2025-11,229645,20952,2636,230226,5287816,22.97
804944,Flipkart Campaign 4943,Instagram,2025-02,609553,33101,704,91701,694144,7.57
804945,Flipkart Campaign 4944,Instagram,2025-03,567786,5007,3192,372609,4861416,13.05
804946,Flipkart Campaign 4945,Instagram,2025-11,67987,12082,135,297432,287820,0.97
804947,Flipkart Campaign 4946,Instagram,2024-08,632583,26274,685,151916,1219985,8.03
804948,Flipkart Campaign 4947,Google,2024-06,263138,33149,204,67051,220932,3.29
804949,Flipkart Campaign 4948,Google,2025-07,597264,35681,2552,370850,3825448,10.32
804950,Flipkart Campaign 4949,Facebook,2024-02,201050,12109,1358,280846,2372426,8.45
804951,Flipkart Campaign 4950,Google,2024-05,418321,12370,1343,235680,1313454,5.57
804952,Flipkart Campaign 4951,Facebook,2025-12,386666,28978,2201,153905,3939790,25.6
804953,Flipkart Campaign 4952,Instagram,2024-02,102849,38911,1570,249143,1488360,5.97
804954,Flipkart Campaign 4953,Instagram,2025-12,579780,15216,1780,243692,3462100,14.21
804955,Flipkart Campaign 4954,Google,2025-01,432007,23130,2593,155173,5281941,34.04
804956,Flipkart Campaign 4955,Google,2025-12,174513,11803,2807,51439,5891893,114.54
804957,Flipkart Campaign 4956,Instagram,2025-09,23747,5810,1339,310653,2755662,8.87
804958,Flipkart Campaign 4957,Facebook,2025-09,690864,32778,1540,149458,1640100,10.97
804959,Flipkart Campaign 4958,Facebook,2025-07,658648,37365,2543,117871,4076429,34.58
804960,Flipkart Campaign 4959,Google,2024-05,409932,13120,2476,279909,5125320,18.31
804961,Flipkart Campaign 4960,Google,2025-06,505013,13192,243,47306,403380,8.53
804962,Flipkart Campaign 4961,Instagram,2025-07,415932,19461,1116,272600,1102608,4.04
804963,Flipkart Campaign 4962,Google,2025-02,757403,31545,1802,179750,2461532,13.69
804964,Flipkart Campaign 4963,Google,2025-08,551754,25757,2976,326191,4127712,12.65
804965,Flipkart Campaign 4964,Facebook,2024-04,349756,1733,659,319206,716333,2.24
804966,Flipkart Campaign 4965,Facebook,2024-02,164393,21685,2627,156888,2587595,16.49
804967,Flipkart Campaign 4966,Google,2025-04,80580,34687,2338,146513,2195382,14.98
804968,Flipkart Campaign 4967,Google,2025-03,643718,20103,1303,233169,1353817,5.81
804969,Flipkart Campaign 4968,Google,2025-07,740108,7689,503,349951,976323,2.79
804970,Flipkart Campaign 4969,Instagram,2025-12,367953,31594,3329,326007,5313084,16.3
804971,Flipkart Campaign 4970,Facebook,2024-09,481792,24096,1706,278447,3212398,11.54
804972,Flipkart Campaign 4971,Instagram,2024-04,642002,33231,1883,184215,3282069,17.82
804973,Flipkart Campaign 4972,Instagram,2025-01,689701,28530,2981,187334,4006464,21.39
804974,Flipkart Campaign 4973,Instagram,2025-02,594921,11713,901,171473,1330777,7.76
804975,Flipkart Campaign 4974,Instagram,2024-12,219674,18099,105,83347,197085,2.36
804976,Flipkart Campaign 4975,Google,2025-04,736530,34790,298,314206,386506,1.23
804977,Flipkart Campaign 4976,Facebook,2025-09,670208,3886,2863,181580,3776297,20.8
804978,Flipkart Campaign 4977,Instagram,2024-02,58889,35224,3320,64049,4704440,73.45
804979,Flipkart Campaign 4978,Google,2025-07,791383,20863,284,250542,416628,1.66
804980,Flipkart Campaign 4979,Instagram,2025-03,132014,33362,3299,169713,4252411,25.06
804981,Flipkart Campaign 4980,Facebook,2024-12,26915,32344,2167,220199,4069626,18.48
804982,Flipkart Campaign 4981,Instagram,2025-09,90839,4042,2247,342636,2080722,6.07
804983,Flipkart Campaign 4982,Google,2025-06,478726,22704,947,293025,1228259,4.19
804984,Flipkart Campaign 4983,Facebook,2025-03,427997,14839,2254,87578,3466652,39.58
804985,Flipkart Campaign 4984,Facebook,2024-09,396515,5246,644,165126,1082564,6.56
804986,Flipkart Campaign 4985,Instagram,2025-01,384919,24537,1631,295389,2844464,9.63
804987,Flipkart Campaign 4986,Google,2024-01,490288,18865,1355,340929,2268270,6.65
804988,Flipkart Campaign 4987,Google,2025-08,507937,1940,3132,379520,6135588,16.17
804989,Flipkart Campaign 4988,Google,2024-08,726316,14534,2300,391460,3914600,10.0
804990,Flipkart Campaign 4989,Google,2025-08,489583,33577,3414,53165,5458986,102.68
804991,Flipkart Campaign 4990,Facebook,2024-10,81854,11852,542,169189,760426,4.49
804992,Flipkart Campaign 4991,Google,2025-06,436499,38583,2292,84338,2656428,31.5
804993,Flipkart Campaign 4992,Google,2025-01,376850,24236,984,368278,1655088,4.49
804994,Flipkart Campaign 4993,Google,2024-08,388862,15022,622,206807,923670,4.47
804995,Flipkart Campaign 4994,Google,2025-07,176737,4480,3448,238544,7195976,30.17
804996,Flipkart Campaign 4995,Facebook,2025-01,550123,6553,677,392872,1451488,3.69
804997,Flipkart Campaign 4996,Instagram,2025-12,276888,8098,2662,115156,5853738,50.83
804998,Flipkart Campaign 4997,Google,2025-02,734474,14376,3462,167517,3932832,23.48
804999,Flipkart Campaign 4998,Facebook,2025-11,227366,30933,2519,91701,3813766,41.59
805000,Flipkart Campaign 4999,Google,2025-02,175594,18885,3104,323603,6273184,19.39
805001,Flipkart Campaign 5000,Instagram,2024-03,286072,14463,298,289169,501236,1.73
805002,Flipkart Campaign 5001,Facebook,2024-07,110488,14653,1532,134320,2209144,16.45
805003,Flipkart Campaign 5002,Instagram,2025-04,327609,33874,1357,95887,2720785,28.37
805004,Flipkart Campaign 5003,Instagram,2024-04,151409,28944,145,121874,284345,2.33
805005,Flipkart Campaign 5004,Google,2025-08,241141,1928,2845,274215,2879140,10.5
805006,Flipkart Campaign 5005,Instagram,2024-09,93204,14137,2971,89336,2878899,32.23
805007,Flipkart Campaign 5006,Facebook,2025-09,431234,15824,2071,278360,2354727,8.46
805008,Flipkart Campaign 5007,Google,2025-11,241258,38430,2528,355009,3200448,9.02
805009,Flipkart Campaign 5008,Instagram,2024-06,317733,32647,1041,70507,1513614,21.47
805010,Flipkart Campaign 5009,Instagram,2024-04,528896,9634,2679,80311,4331943,53.94
805011,Flipkart Campaign 5010,Facebook,2024-12,135573,38822,3323,239071,5871741,24.56
805012,Flipkart Campaign 5011,Google,2025-03,651272,6771,3424,237199,5916672,24.94
805013,Flipkart Campaign 5012,Instagram,2024-12,402673,18006,1527,234577,2944056,12.55
805014,Flipkart Campaign 5013,Google,2025-11,263462,12947,2817,150435,5293143,35.19
805015,Flipkart Campaign 5014,Facebook,2025-10,625001,8414,2284,275798,4213980,15.28
805016,Flipkart Campaign 5015,Google,2024-10,540447,21782,2832,365149,3290784,9.01
805017,Flipkart Campaign 5016,Facebook,2024-08,87502,36709,1420,175911,2665340,15.15
805018,Flipkart Campaign 5017,Instagram,2024-12,622219,28274,2814,382598,2844954,7.44
805019,Flipkart Campaign 5018,Facebook,2024-06,790135,25771,2443,167231,4959290,29.66
805020,Flipkart Campaign 5019,Google,2025-08,568693,7434,745,284802,1318650,4.63
805021,Flipkart Campaign 5020,Google,2024-02,112501,19566,2682,231970,4787370,20.64
805022,Flipkart Campaign 5021,Instagram,2024-01,475252,10141,1555,41241,2663715,64.59
805023,Flipkart Campaign 5022,Instagram,2024-01,48317,39542,914,190747,1330784,6.98
805024,Flipkart Campaign 5023,Facebook,2024-06,568360,10681,2706,330804,5574360,16.85
805025,Flipkart Campaign 5024,Facebook,2024-03,329129,30547,2598,146951,2382366,16.21
805026,Flipkart Campaign 5025,Facebook,2025-05,760174,4932,592,253835,1225440,4.83
805027,Flipkart Campaign 5026,Google,2024-07,429620,27171,1521,169134,2972034,17.57
805028,Flipkart Campaign 5027,Instagram,2025-12,66140,13203,2136,137776,3477408,25.24
805029,Flipkart Campaign 5028,Facebook,2024-10,23408,11084,456,217345,717288,3.3
805030,Flipkart Campaign 5029,Facebook,2024-11,580056,35968,1862,294262,3528490,11.99
805031,Flipkart Campaign 5030,Facebook,2024-08,404160,35796,2221,361902,3573589,9.87
805032,Flipkart Campaign 5031,Google,2024-03,186080,37568,1772,205652,2829884,13.76
805033,Flipkart Campaign 5032,Instagram,2025-09,20943,39640,1605,146427,2072055,14.15
