inventory_id,product_id,stock_received,stock_sold,damaged_stock,month,warehouse_city,closing_stock
913432,503068,540,446,24,2025-02,Pune,70
913433,502013,370,235,8,2024-02,Mumbai,127
913434,503449,362,99,18,2024-06,Mumbai,245
913435,500776,295,283,9,2024-05,Kolkata,3
913436,502854,322,420,16,2025-11,Delhi,-114
913437,501017,525,75,1,2024-09,Chennai,449
913438,502970,565,81,23,2024-09,Pune,461
913439,501056,386,384,19,2024-06,Delhi,-17
913440,500763,105,64,15,2024-05,Kolkata,26
913441,502932,481,250,17,2025-07,Chennai,214
913442,500817,159,253,0,2025-07,Mumbai,-94
913443,501642,356,280,5,2025-04,Hyderabad,71
913444,502097,361,422,0,2025-11,Chennai,-61
913445,503237,498,415,11,2024-08,Delhi,72
913446,501999,241,258,9,2025-01,Delhi,-26
913447,503396,451,57,20,2025-02,Kolkata,374
913448,502060,297,442,2,2024-08,Delhi,-147
913449,501710,287,435,23,2025-02,Delhi,-171
913450,500603,351,300,14,2025-08,Chennai,37
913451,503245,116,111,4,2025-12,Delhi,1
913452,503157,320,423,6,2025-04,Pune,-109
913453,500845,225,276,4,2025-01,Kolkata,-55
913454,503068,135,122,13,2025-10,Chennai,0
913455,500083,408,289,6,2025-04,Chennai,113
913456,502217,540,142,23,2025-06,Chennai,375
913457,501192,149,56,3,2024-07,Hyderabad,90
913458,500959,280,431,21,2025-11,Delhi,-172
913459,501646,390,95,24,2024-07,Kolkata,271
913460,502839,109,270,24,2024-10,Pune,-185
913461,500203,550,152,12,2025-01,Bangalore,386
913462,500465,397,107,9,2025-04,Kolkata,281
913463,500890,542,406,14,2025-07,Bangalore,122
913464,502449,305,418,21,2024-09,Bangalore,-134
913465,500466,426,93,10,2025-04,Kolkata,323
913466,502777,382,327,6,2024-12,Mumbai,49
913467,502932,150,145,0,2024-09,Bangalore,5
913468,503468,424,226,22,2025-04,Pune,176
913469,501669,221,190,21,2024-07,Bangalore,10
913470,502281,382,225,19,2024-01,Mumbai,138
913471,502195,436,342,18,2024-01,Pune,76
913472,502221,130,149,14,2025-05,Kolkata,-33
913473,500731,438,75,24,2024-10,Pune,339
913474,500461,105,287,2,2024-03,Mumbai,-184
913475,500544,271,112,7,2024-05,Pune,152
913476,501601,226,362,20,2024-12,Bangalore,-156
913477,502544,195,313,4,2024-02,Bangalore,-122
913478,503167,247,196,4,2024-08,Mumbai,47
913479,500350,293,57,22,2024-05,Delhi,214
913480,502177,546,280,11,2024-11,Pune,255
913481,501212,478,229,24,2024-12,Mumbai,225
913482,500203,309,149,1,2025-01,Hyderabad,159
913483,503250,401,274,3,2025-12,Chennai,124
913484,500085,292,165,18,2024-02,Chennai,109
913485,500395,462,299,12,2024-10,Mumbai,151
913486,502681,282,90,24,2024-11,Hyderabad,168
913487,502639,599,119,14,2025-06,Kolkata,466
913488,502720,571,310,12,2024-10,Hyderabad,249
913489,500721,389,104,20,2024-04,Chennai,265
913490,503033,363,111,21,2025-04,Mumbai,231
913491,501420,157,135,13,2025-11,Bangalore,9
913492,500363,533,361,0,2025-08,Chennai,172
913493,503369,233,434,13,2024-01,Pune,-214
913494,503383,496,318,3,2025-07,Hyderabad,175
913495,503181,332,50,11,2024-05,Hyderabad,271
913496,502539,533,369,5,2025-07,Bangalore,159
913497,502939,184,192,10,2025-10,Kolkata,-18
913498,502636,451,65,13,2025-10,Hyderabad,373
913499,502697,116,236,10,2025-08,Hyderabad,-130
913500,500577,553,155,15,2025-07,Kolkata,383
913501,502890,335,96,1,2025-07,Hyderabad,238
913502,503009,300,200,10,2024-02,Bangalore,90
913503,501155,417,410,12,2025-02,Mumbai,-5
913504,500423,457,134,20,2025-03,Delhi,303
913505,500684,496,405,21,2025-02,Hyderabad,70
913506,502015,122,64,7,2024-11,Bangalore,51
913507,502394,269,50,19,2025-03,Delhi,200
913508,502235,369,300,23,2024-12,Delhi,46
913509,501116,588,353,11,2024-12,Chennai,224
913510,501384,398,435,15,2024-10,Bangalore,-52
913511,503032,236,123,12,2024-04,Delhi,101
913512,502947,281,357,21,2024-12,Pune,-97
913513,502206,487,410,12,2025-04,Kolkata,65
913514,502980,159,269,3,2024-10,Chennai,-113
913515,502691,190,168,11,2024-01,Mumbai,11
913516,502887,319,368,15,2024-12,Mumbai,-64
913517,502874,533,397,1,2025-03,Hyderabad,135
913518,502395,436,266,0,2025-06,Chennai,170
913519,501792,128,383,20,2025-01,Delhi,-275
913520,500588,134,239,17,2025-02,Mumbai,-122
913521,500802,340,402,2,2025-08,Chennai,-64
913522,501294,356,89,19,2024-04,Mumbai,248
913523,501499,129,378,3,2025-09,Pune,-252
913524,503495,298,181,24,2025-11,Hyderabad,93
913525,500483,451,174,12,2024-04,Kolkata,265
913526,500310,269,194,5,2025-07,Delhi,70
913527,502987,181,128,22,2024-08,Mumbai,31
913528,503118,492,236,3,2024-07,Chennai,253
913529,503039,247,103,22,2024-01,Chennai,122
913530,501036,154,375,13,2024-03,Bangalore,-234
913531,500159,355,355,13,2024-04,Kolkata,-13
913532,501490,447,216,22,2024-05,Pune,209
913533,500300,482,365,23,2025-06,Pune,94
913534,500680,172,337,21,2025-03,Chennai,-186
913535,500029,456,434,15,2024-10,Delhi,7
913536,501110,187,329,4,2024-09,Mumbai,-146
913537,502846,427,418,2,2024-11,Bangalore,7
913538,502089,132,349,17,2025-07,Chennai,-234
913539,503355,190,53,9,2024-06,Chennai,128
913540,501781,405,308,10,2025-05,Mumbai,87
913541,501157,217,422,5,2025-01,Hyderabad,-210
913542,502603,347,145,20,2024-11,Bangalore,182
913543,502136,525,334,16,2024-02,Kolkata,175
913544,502787,134,396,16,2025-07,Mumbai,-278
913545,500520,554,247,16,2025-02,Pune,291
913546,502208,240,166,23,2025-12,Pune,51
913547,501552,189,190,0,2025-12,Hyderabad,-1
913548,501108,442,254,18,2025-11,Hyderabad,170
913549,501568,179,140,20,2024-10,Kolkata,19
913550,502499,129,206,9,2025-09,Mumbai,-86
913551,501073,504,449,23,2025-03,Kolkata,32
913552,501261,303,191,11,2025-06,Delhi,101
913553,500845,224,90,20,2025-12,Hyderabad,114
913554,501623,391,329,17,2025-11,Bangalore,45
913555,503307,229,356,3,2025-08,Chennai,-130
913556,500464,190,322,8,2024-01,Kolkata,-140
913557,500244,212,288,15,2024-03,Kolkata,-91
913558,502934,521,59,22,2024-08,Pune,440
913559,502146,431,318,17,2025-09,Chennai,96
913560,500885,341,227,3,2024-12,Hyderabad,111
913561,500272,524,81,22,2024-12,Mumbai,421
913562,501132,294,114,5,2025-03,Chennai,175
913563,501745,205,133,17,2024-08,Hyderabad,55
913564,502967,431,219,12,2024-09,Chennai,200
913565,500844,324,80,15,2024-06,Hyderabad,229
913566,500450,365,233,16,2024-02,Hyderabad,116
913567,500862,456,430,10,2025-02,Pune,16
913568,503039,426,440,1,2024-07,Chennai,-15
913569,502365,341,411,10,2025-04,Chennai,-80
913570,503247,154,235,2,2025-01,Hyderabad,-83
913571,502098,286,104,12,2024-05,Kolkata,170
913572,503044,470,249,11,2025-06,Pune,210
913573,501331,384,154,2,2025-11,Mumbai,228
913574,502192,490,278,14,2025-04,Kolkata,198
913575,500001,593,447,9,2024-02,Delhi,137
913576,502314,435,140,10,2024-10,Kolkata,285
913577,503162,491,244,2,2024-12,Delhi,245
913578,500169,565,89,24,2025-08,Mumbai,452
913579,503432,345,296,21,2025-06,Bangalore,28
913580,502593,163,272,7,2025-10,Chennai,-116
913581,501984,215,382,12,2025-07,Bangalore,-179
913582,503402,210,311,2,2024-09,Kolkata,-103
913583,501431,118,283,7,2024-01,Bangalore,-172
913584,502812,395,380,18,2025-08,Chennai,-3
913585,501109,163,318,4,2024-02,Bangalore,-159
913586,502702,257,64,11,2025-09,Pune,182
913587,500322,589,113,18,2025-06,Chennai,458
913588,503160,319,408,12,2024-11,Chennai,-101
913589,502906,317,273,17,2025-11,Pune,27
913590,502130,267,229,1,2025-12,Bangalore,37
913591,503432,541,85,17,2025-04,Mumbai,439
913592,502980,368,124,1,2025-04,Mumbai,243
913593,503240,105,373,17,2024-09,Chennai,-285
913594,501910,336,297,10,2025-06,Mumbai,29
913595,503304,568,383,9,2024-11,Mumbai,176
913596,500460,318,393,14,2025-11,Hyderabad,-89
913597,502542,470,160,4,2025-12,Hyderabad,306
913598,500757,104,325,15,2025-08,Bangalore,-236
913599,503473,330,287,3,2025-04,Mumbai,40
913600,501915,331,105,22,2024-11,Chennai,204
913601,503339,414,312,13,2025-01,Kolkata,89
913602,502169,317,398,11,2024-08,Bangalore,-92
913603,500908,177,104,23,2025-04,Kolkata,50
913604,500425,290,406,17,2024-01,Mumbai,-133
913605,500044,159,422,24,2025-07,Kolkata,-287
913606,500164,464,84,1,2025-06,Delhi,379
913607,502768,418,291,10,2024-08,Pune,117
913608,500615,181,334,3,2024-11,Hyderabad,-156
913609,500108,500,283,13,2024-10,Mumbai,204
913610,502147,121,272,12,2024-08,Chennai,-163
913611,501549,298,326,19,2025-04,Kolkata,-47
913612,503177,136,86,0,2025-05,Hyderabad,50
913613,502198,404,355,22,2025-10,Chennai,27
913614,500495,147,358,8,2024-08,Hyderabad,-219
913615,502088,528,206,16,2025-10,Hyderabad,306
913616,500472,268,418,22,2024-08,Kolkata,-172
913617,500831,270,142,7,2024-05,Kolkata,121
913618,501685,304,284,15,2025-03,Pune,5
913619,502223,394,236,11,2024-08,Pune,147
913620,500010,169,194,18,2025-06,Delhi,-43
913621,501647,453,333,11,2024-07,Kolkata,109
913622,501911,363,164,14,2024-12,Hyderabad,185
913623,502675,552,322,4,2024-01,Delhi,226
913624,503002,147,397,12,2025-12,Kolkata,-262
913625,503051,444,93,16,2025-09,Mumbai,335
913626,500599,192,413,3,2024-08,Bangalore,-224
913627,503215,318,200,18,2024-06,Bangalore,100
913628,502006,345,298,12,2024-12,Mumbai,35
913629,501657,533,123,10,2025-01,Kolkata,400
913630,501144,345,242,23,2025-03,Hyderabad,80
913631,500466,511,224,21,2025-09,Delhi,266
913632,502613,260,291,12,2025-05,Kolkata,-43
913633,502491,558,74,13,2025-11,Delhi,471
913634,500157,187,77,5,2024-08,Kolkata,105
913635,502535,201,392,10,2024-09,Hyderabad,-201
913636,502165,597,63,23,2025-07,Bangalore,511
913637,500680,410,71,11,2025-01,Bangalore,328
913638,502988,114,59,8,2024-11,Pune,47
913639,501223,245,225,14,2025-01,Pune,6
913640,503159,278,143,8,2024-02,Pune,127
913641,502063,165,71,2,2025-07,Delhi,92
913642,502252,262,386,12,2024-11,Hyderabad,-136
913643,502322,404,162,15,2024-02,Pune,227
913644,502408,108,322,21,2025-06,Chennai,-235
913645,500792,294,316,24,2024-07,Mumbai,-46
913646,500404,164,70,21,2024-10,Bangalore,73
913647,500247,391,187,9,2025-05,Chennai,195
913648,501581,353,411,2,2025-05,Kolkata,-60
913649,502458,458,246,4,2025-11,Kolkata,208
913650,501166,209,188,13,2025-12,Delhi,8
913651,502053,315,264,1,2025-02,Delhi,50
913652,501526,169,71,6,2024-05,Chennai,92
913653,500729,496,204,1,2025-08,Chennai,291
913654,502707,102,410,23,2025-02,Bangalore,-331
913655,501855,160,301,16,2025-09,Mumbai,-157
913656,500248,493,409,17,2024-01,Mumbai,67
913657,501558,110,186,4,2024-07,Chennai,-80
913658,501704,433,250,1,2024-11,Mumbai,182
913659,502474,371,225,7,2025-09,Pune,139
913660,501425,315,112,23,2025-02,Delhi,180
913661,500507,111,339,4,2024-11,Chennai,-232
913662,500701,390,137,17,2025-08,Chennai,236
913663,501128,286,56,12,2024-09,Pune,218
913664,501392,181,397,7,2024-11,Bangalore,-223
913665,503359,523,305,18,2024-07,Hyderabad,200
913666,503436,432,269,11,2025-04,Bangalore,152
913667,500930,202,85,18,2024-09,Kolkata,99
913668,500772,328,288,1,2025-03,Chennai,39
913669,500754,428,112,16,2024-12,Chennai,300
913670,502284,570,426,5,2025-10,Pune,139
913671,501726,220,130,1,2025-03,Kolkata,89
913672,501213,381,278,23,2024-01,Hyderabad,80
913673,502509,427,396,17,2025-12,Bangalore,14
913674,503436,363,276,7,2025-10,Pune,80
913675,503171,287,127,8,2024-07,Hyderabad,152
913676,502194,511,425,20,2025-06,Pune,66
913677,501786,420,424,12,2025-10,Chennai,-16
913678,502355,430,148,24,2024-04,Chennai,258
913679,500890,301,262,15,2024-02,Pune,24
913680,500594,165,428,17,2025-07,Hyderabad,-280
913681,501141,119,350,7,2025-04,Chennai,-238
913682,502893,214,201,16,2024-12,Hyderabad,-3
913683,502246,573,209,8,2025-02,Mumbai,356
913684,502002,295,186,6,2024-04,Mumbai,103
913685,500154,283,132,7,2025-03,Delhi,144
913686,502861,378,103,23,2024-12,Mumbai,252
913687,503019,168,332,22,2025-01,Delhi,-186
913688,502571,513,154,7,2025-01,Delhi,352
913689,503414,287,102,19,2024-11,Pune,166
913690,500373,594,135,11,2024-09,Hyderabad,448
913691,500899,149,115,6,2024-04,Delhi,28
913692,502595,519,427,5,2025-10,Hyderabad,87
913693,502162,250,245,22,2025-09,Kolkata,-17
913694,502891,378,393,14,2025-10,Hyderabad,-29
913695,500250,266,443,2,2025-07,Kolkata,-179
913696,501121,557,101,3,2024-05,Bangalore,453
913697,502052,535,295,20,2024-10,Chennai,220
913698,500492,155,362,7,2025-10,Mumbai,-214
913699,501812,192,366,14,2024-08,Bangalore,-188
913700,501216,371,306,8,2024-08,Hyderabad,57
913701,502972,442,104,1,2025-12,Hyderabad,337
913702,502400,385,187,1,2024-05,Hyderabad,197
913703,501620,296,84,6,2024-02,Hyderabad,206
913704,501279,228,121,5,2025-07,Bangalore,102
913705,501501,111,59,16,2025-04,Mumbai,36
913706,501150,103,242,11,2024-10,Bangalore,-150
913707,502289,279,421,2,2025-03,Chennai,-144
913708,502497,374,443,17,2024-03,Bangalore,-86
913709,502230,545,185,21,2025-05,Kolkata,339
913710,502442,244,94,9,2024-09,Hyderabad,141
913711,501533,105,112,7,2024-12,Chennai,-14
913712,500077,133,159,16,2024-12,Delhi,-42
913713,502656,355,358,15,2025-11,Chennai,-18
913714,503097,278,437,7,2024-02,Mumbai,-166
913715,503157,534,79,2,2024-01,Delhi,453
913716,500488,336,69,20,2024-02,Mumbai,247
913717,501713,505,340,11,2024-01,Delhi,154
913718,502534,105,50,7,2025-07,Hyderabad,48
913719,503199,294,430,3,2024-04,Kolkata,-139
913720,501286,335,264,1,2024-04,Chennai,70
913721,503006,279,145,12,2025-06,Pune,122
913722,500495,326,108,1,2024-04,Bangalore,217
913723,503434,337,178,23,2024-09,Chennai,136
913724,500726,479,172,24,2025-10,Bangalore,283
913725,500841,534,392,19,2024-07,Chennai,123
913726,501939,194,426,8,2024-11,Pune,-240
913727,500768,215,128,23,2024-03,Chennai,64
913728,502810,279,59,21,2024-12,Mumbai,199
913729,503010,120,243,12,2024-10,Pune,-135
913730,501480,365,121,22,2024-04,Bangalore,222
913731,500210,388,188,24,2025-06,Hyderabad,176
913732,503123,347,254,13,2024-03,Bangalore,80
913733,502263,322,386,22,2025-10,Kolkata,-86
913734,502458,474,192,6,2025-03,Chennai,276
913735,501200,457,427,9,2025-01,Mumbai,21
913736,502711,118,332,16,2025-09,Chennai,-230
913737,500700,178,279,5,2024-03,Hyderabad,-106
913738,500463,296,60,10,2025-01,Chennai,226
913739,501077,312,74,14,2024-01,Mumbai,224
913740,502019,149,363,1,2024-07,Pune,-215
913741,500512,252,221,15,2024-02,Kolkata,16
913742,500954,534,60,14,2024-11,Mumbai,460
913743,501250,574,111,15,2025-04,Chennai,448
913744,501060,523,226,17,2025-03,Delhi,280
913745,502948,495,438,22,2025-04,Kolkata,35
913746,502238,327,252,19,2025-08,Mumbai,56
913747,500729,124,231,0,2025-08,Kolkata,-107
913748,501372,184,143,24,2025-05,Mumbai,17
913749,503340,249,82,7,2025-08,Bangalore,160
913750,502977,397,280,8,2025-04,Pune,109
913751,500375,185,206,23,2024-03,Delhi,-44
913752,501718,404,410,1,2025-10,Bangalore,-7
913753,503048,572,230,17,2024-04,Chennai,325
913754,502560,284,419,0,2025-08,Mumbai,-135
913755,502782,570,206,15,2024-06,Delhi,349
913756,501809,194,330,7,2025-06,Delhi,-143
913757,501081,406,241,18,2025-08,Bangalore,147
913758,501825,407,437,11,2024-07,Hyderabad,-41
913759,500843,216,442,12,2024-12,Bangalore,-238
913760,501069,463,256,10,2025-09,Hyderabad,197
913761,500329,528,80,17,2024-04,Bangalore,431
913762,502909,190,137,2,2025-10,Delhi,51
913763,500547,341,270,21,2025-09,Chennai,50
913764,501778,460,419,0,2025-02,Kolkata,41
913765,501419,590,123,0,2024-06,Pune,467
913766,501934,279,58,12,2024-01,Bangalore,209
913767,501897,427,258,17,2024-06,Mumbai,152
913768,500325,483,104,10,2024-03,Hyderabad,369
913769,501942,122,125,9,2024-07,Hyderabad,-12
913770,500762,141,227,24,2024-02,Bangalore,-110
913771,503094,268,418,21,2024-12,Chennai,-171
913772,502827,313,433,23,2024-02,Delhi,-143
913773,502889,154,327,10,2024-08,Pune,-183
913774,503123,472,107,18,2024-05,Hyderabad,347
913775,502430,200,66,23,2025-12,Bangalore,111
913776,500708,597,232,13,2024-04,Pune,352
913777,502952,304,405,20,2024-08,Chennai,-121
913778,502779,184,186,10,2025-07,Bangalore,-12
913779,503158,597,408,0,2025-07,Chennai,189
913780,502746,274,192,7,2025-03,Kolkata,75
913781,502383,178,69,10,2024-12,Delhi,99
913782,502178,106,380,13,2025-10,Delhi,-287
913783,501214,138,155,11,2024-07,Hyderabad,-28
913784,501653,397,317,7,2025-01,Chennai,73
913785,500851,544,171,11,2025-09,Mumbai,362
913786,502412,451,262,8,2025-03,Hyderabad,181
913787,501449,404,272,12,2024-10,Chennai,120
913788,500809,238,185,16,2025-11,Hyderabad,37
913789,500440,481,64,3,2024-09,Chennai,414
913790,502114,169,274,3,2024-10,Bangalore,-108
913791,502210,215,102,17,2024-11,Kolkata,96
913792,502299,201,339,22,2025-07,Chennai,-160
913793,502465,454,372,17,2025-01,Mumbai,65
913794,501056,119,356,19,2024-09,Delhi,-256
913795,500531,195,366,11,2025-02,Pune,-182
913796,501671,332,86,3,2025-12,Delhi,243
913797,501426,427,273,24,2025-03,Mumbai,130
913798,500504,516,183,7,2024-12,Hyderabad,326
913799,500377,550,180,6,2024-01,Pune,364
913800,500825,271,238,2,2024-11,Bangalore,31
913801,501321,121,290,24,2025-02,Pune,-193
913802,502824,422,187,11,2024-05,Kolkata,224
913803,500378,328,150,22,2024-08,Kolkata,156
913804,501816,581,166,11,2025-03,Delhi,404
913805,501819,267,271,21,2024-07,Chennai,-25
913806,500496,143,252,13,2024-10,Pune,-122
913807,502549,476,299,3,2024-11,Bangalore,174
913808,501577,225,423,15,2024-03,Bangalore,-213
913809,500219,508,139,6,2025-01,Chennai,363
913810,502754,570,342,19,2024-04,Kolkata,209
913811,501956,532,354,5,2024-07,Delhi,173
913812,503232,191,248,17,2025-10,Bangalore,-74
913813,501418,445,230,4,2024-07,Chennai,211
913814,502344,252,299,1,2024-09,Mumbai,-48
913815,501711,533,133,20,2025-01,Pune,380
913816,500596,554,111,0,2024-09,Bangalore,443
913817,501882,244,113,24,2024-12,Chennai,107
913818,500259,273,218,4,2024-10,Chennai,51
913819,501241,305,395,10,2025-02,Chennai,-100
913820,501490,296,216,13,2025-06,Bangalore,67
913821,502356,265,240,5,2024-04,Chennai,20
913822,501786,220,379,21,2025-05,Hyderabad,-180
913823,502426,455,381,6,2024-08,Bangalore,68
913824,500808,373,285,11,2024-06,Delhi,77
913825,501290,145,385,13,2025-12,Mumbai,-253
913826,501251,221,249,19,2024-01,Kolkata,-47
913827,501302,521,158,16,2024-02,Chennai,347
913828,501842,175,119,10,2024-03,Delhi,46
913829,500265,485,334,14,2024-05,Chennai,137
913830,503137,558,178,24,2024-06,Chennai,356
913831,500597,431,207,5,2025-07,Kolkata,219
913832,502940,369,144,21,2025-08,Delhi,204
913833,500349,144,215,18,2024-09,Pune,-89
913834,501843,160,248,19,2025-02,Bangalore,-107
913835,503433,210,311,4,2025-04,Kolkata,-105
913836,502161,297,389,2,2024-08,Kolkata,-94
913837,502380,554,188,7,2025-07,Pune,359
913838,501140,100,332,23,2025-08,Kolkata,-255
913839,503322,564,375,14,2025-06,Bangalore,175
913840,503361,144,103,4,2024-09,Delhi,37
913841,500062,178,300,16,2024-12,Bangalore,-138
913842,501674,362,84,3,2024-07,Kolkata,275
913843,500692,296,320,15,2025-10,Delhi,-39
913844,501069,399,285,10,2025-04,Kolkata,104
913845,502285,424,287,5,2024-09,Hyderabad,132
913846,502938,130,343,7,2025-12,Bangalore,-220
913847,501529,366,152,2,2024-04,Mumbai,212
913848,501837,193,358,18,2024-06,Hyderabad,-183
913849,502494,586,414,14,2024-06,Kolkata,158
913850,502577,504,63,5,2025-11,Kolkata,436
913851,502841,349,100,6,2025-04,Delhi,243
913852,501482,229,256,15,2024-01,Kolkata,-42
913853,503049,502,90,7,2024-03,Mumbai,405
913854,501633,203,443,16,2025-06,Pune,-256
913855,500446,440,161,20,2025-04,Chennai,259
913856,500493,380,157,15,2025-04,Kolkata,208
913857,500628,336,263,21,2024-11,Pune,52
913858,503132,366,164,1,2025-12,Chennai,201
913859,500520,597,211,6,2024-07,Bangalore,380
913860,501067,112,86,12,2024-04,Hyderabad,14
913861,502476,344,137,23,2024-04,Kolkata,184
913862,501032,439,336,19,2025-12,Bangalore,84
913863,501340,369,415,1,2025-05,Hyderabad,-47
913864,502323,553,191,6,2025-07,Hyderabad,356
913865,502830,543,72,8,2024-07,Delhi,463
913866,503348,297,329,4,2025-11,Mumbai,-36
913867,502143,332,95,10,2025-06,Mumbai,227
913868,500902,458,426,13,2025-09,Delhi,19
913869,502943,302,152,4,2025-06,Bangalore,146
913870,502853,231,262,13,2024-08,Kolkata,-44
913871,502644,596,92,14,2024-09,Pune,490
913872,500462,305,101,19,2024-07,Mumbai,185
913873,503192,497,159,16,2024-12,Hyderabad,322
913874,502848,363,63,10,2025-03,Kolkata,290
913875,502685,389,259,16,2024-12,Bangalore,114
913876,501533,298,166,21,2025-01,Mumbai,111
913877,500120,199,234,15,2025-07,Bangalore,-50
913878,500017,333,345,1,2025-11,Bangalore,-13
913879,500653,419,316,22,2025-02,Bangalore,81
913880,502749,495,176,24,2024-07,Kolkata,295
913881,500876,415,397,2,2025-09,Hyderabad,16
913882,502198,122,160,13,2024-05,Hyderabad,-51
913883,502105,550,186,9,2024-07,Kolkata,355
913884,502974,542,358,20,2024-04,Mumbai,164
913885,502305,481,264,19,2025-10,Pune,198
913886,501793,453,299,5,2025-08,Mumbai,149
913887,500333,211,256,6,2024-04,Hyderabad,-51
913888,501167,211,286,11,2025-09,Bangalore,-86
